Date,Close,High,Low,Open,Volume
2026-02-26,339.92047119140625,343.05201464379695,333.90674026673446,341.68568509234325,4722400
2026-02-27,341.3367004394531,342.8725240928292,336.7590864608944,339.70111003216783,7055100
2026-03-02,344.8072814941406,346.2633647403166,334.42536107862054,340.52887661458,3981200
2026-03-03,333.23858642578125,340.20971937220173,328.19220907061055,339.760921188293,5891500
2026-03-04,338.89324951171875,339.332064903357,332.52050444243383,335.6420346832848,3920400
2026-03-05,326.10784912109375,340.88787559528566,319.92459350556703,335.67197393294833,4825400
2026-03-06,322.2383117675781,323.66447709984175,316.7531494542151,322.79682902173147,4677000
2026-03-09,321.5292053222656,321.5991254907336,309.7339106424785,319.4917669694269,5740100
2026-03-10,326.1134948730469,331.4668379040221,320.1509258788456,321.8588189958862,4146700
2026-03-11,324.7452087402344,325.79391986384024,320.79014715072594,323.8263711335781,3116000
2026-03-12,306.31817626953125,318.24331362504086,300.7551035031341,318.24331362504086,8007200
2026-03-13,299.31689453125,309.1246761476353,298.6776766879311,306.98732577357026,5770600
2026-03-16,303.62152099609375,305.31941669349754,299.77630813756195,303.39179637268995,6327200
2026-03-17,301.7138977050781,305.61903345679843,298.64771250529697,305.02977165768345,4787100
2026-03-18,300.5852966308594,304.59031393919133,299.80626894909636,302.4429967824996,3942400
2026-03-19,291.2469482421875,295.87118904395516,285.77379002359606,295.7313791850233,7128700
2026-03-20,286.4329528808594,293.0646701827757,281.93855541386404,289.63894787303263,10192400
2026-03-23,291.17706298828125,299.4567206115587,289.808773412789,296.430493954651,6473800
2026-03-24,290.2681884765625,292.15581969390774,284.9448069288042,287.3518102852004,5028200
2026-03-25,296.1907958984375,297.4991625787017,292.7251146474605,294.7326220562319,4456600
2026-03-26,284.8848876953125,293.6539560301898,282.32807714297377,291.2169912100566,5890800
2026-03-27,282.4579162597656,284.6152308482871,280.62021060574784,282.6376848555793,4161700
2026-03-30,272.9098205566406,284.35554502722067,270.4528916396187,283.71635763724106,8598600
2026-03-31,283.4167175292969,286.13333256081177,275.456638337951,277.58399153095905,7828800
2026-04-01,292.31561279296875,295.13210927270194,289.62895934294863,289.8486866671743,5242500
2026-04-02,280.8099670410156,288.75005121769277,278.9622641452004,284.53533426427185,5322900
2026-04-06,288.3305969238281,288.43047852443374,278.22320072607744,280.20071621197684,5062800
2026-04-07,288.24072265625,289.73885527870493,282.7675338362302,285.1445758072592,5280500
2026-04-08,307.6764831542969,312.7401786533707,304.9199094190215,309.5341834262042,6432900
2026-04-09,312.6302795410156,314.657750974515,303.7713275560271,305.61903040438864,5470800
2026-04-10,307.96612548828125,313.07974646297913,306.0385355586038,312.69021736362623,3685100
2026-04-13,311.5116882324219,311.7613769902997,303.9411385045844,306.0484969908723,3811500
2026-04-14,317.6040954589844,318.7426908087548,312.63028450084425,314.61782771112314,3530100
2026-04-15,313.5391540527344,318.183358769293,311.0123050879257,316.04603888992466,3993700
2026-04-16,297.91864013671875,313.5591472335197,297.4891523184113,313.1796154534072,7373300
2026-04-17,303.7513732910156,313.60908059739114,303.4717231007491,309.7439034935136,7733100
